Alert ID,Transaction ID,Alert Date,Alert Type,Alert Description
c81f1413-79f5-45ef-b821-af9d12fd47ce,935960a1-b2cf-4ffa-bfbb-737a1a94d45b,2023-06-10 23:53:56,Suspicious Activity,Half example data town.
7c86c479-c47e-47d9-8546-649ec3b5dd9f,3b0e76d9-702a-44e0-97fd-cb043d13f4c9,2023-03-23 07:04:13,Chargeback,Accept something black too standard.
1223eef9-0225-4e2e-abc9-9b33aaaebe5c,70d3d0d9-4428-4b8c-a813-7cc2b9364c6e,2023-04-02 21:50:01,Suspicious Activity,Not child cultural left.
385e098f-009d-4d00-ba5a-5323f805afd3,4f751a12-7d3c-44fe-8f44-b3aa9511c11c,2023-02-11 17:45:53,Chargeback,Outside let movie laugh.
ee2c2c6b-d284-4514-bf11-eaf88fee2ec2,f60d9e44-86b3-48e2-bbc6-68855529e729,2023-05-26 17:36:15,Suspicious Activity,Response line part out real.
3b23e0d5-6a4a-476b-bb46-6abb9d80a827,cc40378b-4233-493d-a722-652dbb7439ee,2023-05-18 17:20:36,Chargeback,Never TV miss street measure.
25f49637-3df3-4114-9953-f401ccddb29c,11596134-04f1-45a5-a668-85c707d546eb,2023-06-17 16:17:37,Chargeback,Sit gun teacher arm wall nearly.
aa93788e-1bdd-47ea-95bc-dda958e6e1d9,2041c5d7-8326-4d2a-845e-5a863893ab36,2023-07-04 06:25:05,Suspicious Activity,Whatever on American follow.
0fb94c1f-8feb-445a-8854-43bb0983ac15,6f53d65d-9aee-457a-ad9c-f6ded30607da,2023-08-03 03:00:37,Suspicious Activity,Bank picture medical language.
09f78e17-4270-4fdf-9ff0-d7c343db0eec,7127516b-a724-4d96-a4a5-fdecd75f56f2,2023-04-19 12:23:58,Chargeback,Maybe science price growth firm man project.
8a0e9fb9-338b-403f-9886-98aac569ff64,4704b9fe-0974-44ed-91b7-803e851e07c1,2023-05-10 06:27:26,Chargeback,Summer prove successful.
ce1691a3-fb0b-46fb-af01-443d7d981715,e841c5b3-b760-42df-a656-d3ab8f0df108,2023-01-06 13:36:57,Chargeback,Available art fight grow need hour happen opportunity.
aa8afea7-3579-465c-b496-0ce5cdbe343d,c09d4818-7f11-4bcb-acd5-11fe94b0441a,2023-07-05 08:35:40,Chargeback,End under should during.
66a5d0b9-5116-4976-98b1-066c05f4a888,d0730ce9-98b9-40fd-a034-bc41aaf59edb,2023-07-02 20:15:19,Suspicious Activity,Central we bar away despite white.
5740db6c-8447-4ce4-97ea-cdb5a311cefd,b58a570c-4c4d-4a4e-871a-678d71b78127,2023-07-08 02:39:57,Suspicious Activity,President new black.
b9020c4a-e9f4-494f-bc00-f7049cbc6eed,6037e770-47ba-4dc7-a96c-9be71e0fd4a4,2023-07-10 08:52:46,Chargeback,Test spring system instead follow role.
020bcbfb-bafb-47ec-8236-102c151f1b19,c43fc07e-2455-4c3a-96fe-9ebe28152f8f,2023-03-20 12:21:17,Suspicious Activity,Finally leader fire I bed simply.
b556b1e0-2b3a-4c74-bb57-5114eb9b354b,7a832a22-a8a7-4ca7-89d8-dc3876b1ad52,2023-04-27 08:05:01,Suspicious Activity,Author even forget season successful whether.
689ec51c-6f38-48d0-a04e-af50b04ba5ed,0635fb87-dcb2-4489-9582-bd73bafa7c6a,2023-07-03 07:56:15,Suspicious Activity,Your thing human side individual seem six.
24262b81-75c8-4d4f-ab6e-e3ba5ce8a16b,2f79be5f-307b-4594-9f5c-023c1ecc9d12,2023-07-26 14:22:26,Suspicious Activity,Home unit cut open ever sure truth.
b8413b27-abcb-4224-afb3-b7bb1b3a8f9c,4d4dd5b6-baf2-496f-a811-02b0c02312dc,2023-08-02 07:14:31,Suspicious Activity,Free for few new.
59d3d8ed-15b2-4bd8-95f2-3d01544d2a26,2606d470-a027-4707-830f-e489d0ef3930,2023-06-21 01:59:34,Chargeback,View firm cost benefit all very.
965763d2-d769-4887-a3d8-a2cd3c1ab181,f4fa4949-2bb3-4c9b-a507-8a501f1eb20f,2023-04-28 16:41:18,Chargeback,Lose response a reality heart expert.
69bb72cc-7387-46dd-a90a-d59acdc52071,d538c790-e0d2-4931-9537-1997b7430e98,2023-01-07 22:19:51,Suspicious Activity,Country ever begin ago.
f428dfc9-a1a1-4d41-84e1-29333472f2cc,c5b00efd-975f-44b7-9f0f-e249f5c84b18,2023-01-14 22:57:15,Chargeback,How although none consumer fear.
2afbe065-e69b-46f7-9a9f-2d70bcff3fdb,11dcdebd-52c4-443c-9fc9-e83b6a092d58,2023-05-27 08:19:07,Chargeback,End ahead friend.
457d490c-f652-40c1-b18a-b9f5983316a3,ffbf6b9a-6307-47f2-a781-977ccbb85923,2023-07-20 01:43:15,Chargeback,From on with employee pass.
6985fe6c-a62e-425b-9eb5-13a8cb9dab64,198f1991-9e5e-46bb-8cbb-e25b0d3dc8a7,2023-07-17 06:10:51,Suspicious Activity,Tonight save heavy economy society imagine far sell.
0b0e4c7e-808a-4753-9204-c73b9363530e,46caa01b-4b29-433e-8f99-b3e104deecfc,2023-04-17 16:34:14,Suspicious Activity,Cost large say product candidate.
713c4f33-e298-4fd2-a6c2-8b309f16d5a1,155d8e39-7ee1-424b-9758-e9096d13abb1,2023-03-30 00:41:32,Suspicious Activity,Vote lead work memory.
ee87af24-0f37-45e1-8096-755b1875eabb,d401fe35-1f02-48a6-8a6d-2d4d2977ee71,2023-01-30 19:33:22,Chargeback,Party price remember sit inside half politics.
a7aa0eb3-e575-42ec-b2fc-4b0d994b445b,33438200-61bf-4b70-aa4d-d7b076e1740d,2023-07-12 00:31:58,Chargeback,Smile Congress reach record.
7cc637c8-fdbf-4fb9-91c5-ef6a89bd8f18,2d9fbf6c-4ad7-4ba7-b90e-e06621d4e021,2023-03-11 21:27:56,Suspicious Activity,Anything ahead half attack.
5a75df70-8b70-473f-966e-42468aefa34c,6258da7b-bb2d-4429-b157-4131dbd8a84b,2023-05-01 22:07:21,Suspicious Activity,Political identify production to director hope.
c2f7befa-4ab9-4c14-91e7-489f17f3407c,327284c0-2271-4126-acf3-ffa51d5671e6,2023-03-13 07:10:50,Suspicious Activity,Ask lawyer itself she provide voice military know.
14a5fb5e-48a0-4d97-a54b-b4d02e587efa,87e168da-ec2b-4bca-b4fd-54957f855419,2023-03-28 16:31:17,Suspicious Activity,Center drop wall example second hope.
9815126e-3bb4-4c9d-995b-f98a7398b502,3d4c5dd3-0e2f-4b17-9be2-65dfa865ba86,2023-01-13 07:32:24,Chargeback,Young decision also who other political.
5f32dc7e-a4fb-4c7d-a038-dfc05654a42c,7bfa2b82-e223-4168-8f5b-ae45ea1b30cb,2023-07-28 10:32:59,Suspicious Activity,Difference able seem garden color white total.
50e1db81-0ddf-4a73-b0c5-01cc202137c3,11ae021c-fcc0-49be-93d2-c0e71ce11326,2023-03-19 21:58:34,Chargeback,Hundred third agree manage dark television medical.
db29d6a8-ee2d-4e83-a19e-a64454898909,6c26c382-7499-4a40-a1d7-428857f12ffb,2023-07-02 13:23:59,Chargeback,Save year subject so politics.
d9fcf8bb-23c8-4f2f-aef1-8955ab76e269,230d5536-52cd-4f89-934f-b39b701048c5,2023-06-15 08:53:01,Chargeback,Popular laugh whole oil become even face.
8aa99f6c-439d-4bb6-8772-35b10a83fb3e,df836270-3d36-4c0d-a7e4-1c6b921da4bc,2023-01-29 18:35:49,Suspicious Activity,Through individual senior when toward.
cc7b25e8-6253-47ec-82b9-37a683862ff6,7c2af781-fb7a-4e20-98d7-4cccc734f812,2023-07-29 17:20:03,Chargeback,Early growth life protect wife.
811219ee-ff6e-4bbd-90f9-d7ca740d957d,63691279-d595-48da-bc7c-8105a4ce238a,2023-04-05 11:15:41,Chargeback,Rate popular wait rather.
5626d474-f717-4359-918d-0a6594398183,9db362d2-f934-4908-9666-7e43cfaa0de8,2023-03-16 15:55:17,Suspicious Activity,Anything hear service reflect health.
a2635793-79a5-422a-9ea7-091f2b7d75c1,711f17a5-be05-4c02-96b3-7735e697d363,2023-01-30 03:26:12,Suspicious Activity,Night true available specific training I at price.
c00ae773-fde4-460f-a427-6d8bb0ad945e,4bc05486-4a32-46bf-bc5b-9453033219f9,2023-02-27 00:49:36,Chargeback,Could language catch travel performance not the.
db0a94ec-de89-43ee-800e-0211337bdd8c,ad7fad9f-b37a-4991-a23b-78c81b8ee5b7,2023-02-24 19:02:56,Chargeback,Onto box morning boy argue place.
ca226ddf-bdfa-4fff-8418-aef05b88f083,2dcb7dc9-0b3d-47f6-be3b-aedc51877bd6,2023-05-05 20:54:34,Suspicious Activity,Few measure just color painting seven board.
35818559-8e13-4c71-bdaf-406cc0ee2029,ba9aad72-4155-4c02-a01f-e7ec8e5eca17,2023-07-10 23:10:37,Suspicious Activity,Soon follow mission law.
f65e2e50-a3ec-4685-a513-e156f9b159c6,f5dcd6be-d36b-4978-97c3-c250a5f11721,2023-02-15 04:52:39,Chargeback,Seek this purpose civil car evening state style.
7961c8af-64d8-4fa9-9eee-a384752a2d0c,acf249dd-547f-4867-8a93-53403aeb0823,2023-07-14 00:18:45,Suspicious Activity,Third hold push key consumer.
ebd23466-4f94-4923-8ee5-9f710262ace1,c8b986b0-bf27-4e72-884b-b380409e2f9d,2023-01-03 15:53:10,Chargeback,Each read when what student letter.
8805fc6e-33fc-4d79-9d90-613e3af342d0,581a5b1e-3e87-41e2-b594-ed531179c90c,2023-01-23 22:20:08,Suspicious Activity,Least structure nor beautiful various daughter this.
eef9a54b-7c2e-4015-8833-db014f21ae13,18354c4c-32e7-485e-b7f8-2be7f2a33dc8,2023-05-10 07:54:28,Chargeback,Eight community fast environmental although model word.
9ac93c07-ba04-4ed3-9496-a0eacfb53536,a2496942-bc2a-419b-a1f1-83e5bd46ec0f,2023-07-16 03:44:43,Suspicious Activity,Reach nearly during economic act.
254c3298-6993-49a5-8654-d6be42a88e8b,0d5a716b-05ff-4570-ae53-69219374ea27,2023-01-22 02:42:18,Suspicious Activity,Attention truth available visit decide structure.
f07d7b22-af23-4e23-aefa-0a5303ef1a14,cc7fb083-8028-46bb-9eb2-c4a3e94821d0,2023-06-02 19:22:53,Suspicious Activity,Become PM state president that.
619a8d9c-0d31-4711-80cd-9c78d4616b55,6f82bc9e-b22a-4a92-8ff3-e65526132de3,2023-04-02 03:05:13,Suspicious Activity,Home wear institution also action face.
c6d8a058-44ce-4d19-96c6-a9739de42887,5d15cf9b-7f59-4fb1-89ad-7b3b9cf9939e,2023-04-03 01:48:54,Chargeback,Cell think meeting rise.
d2bf9f2c-6a1c-4f58-be95-fde8c4132319,b6b57822-9310-47b8-9a46-c417646e3cff,2023-08-16 16:01:13,Chargeback,Tonight already however peace ability trade nearly.
75d1756d-d521-4376-90c7-68622cefe2cd,7fc5e88b-cc81-4dc3-bb7d-1e9c41a8b1fc,2023-04-09 17:58:58,Suspicious Activity,Learn way sometimes catch.
8b9dc9cd-bef5-46b3-bbf1-8cab7372e28a,7c4d62dd-e212-4637-93d7-c2af68c9c22b,2023-05-13 09:58:22,Chargeback,Talk listen allow whose challenge product.
544075c3-205d-48cb-8a0d-9cdfd6ef2fa7,f724d482-83d4-42a8-ba77-4a7a3a036495,2023-08-14 16:10:50,Chargeback,With left lot magazine in.
def99fbe-aa54-4958-a666-d036252ba573,cd26fcf2-d581-4da7-97c5-cef8915ed14a,2023-08-06 19:42:00,Chargeback,President finally task wonder scene TV.
0c37cfa6-26be-4cad-a4d9-a3567c0c6767,b287cc5b-ae08-4a19-b127-d16c022f192b,2023-05-30 23:43:23,Suspicious Activity,Never clear help question blood focus official.
60a37e21-d314-4032-8061-04c82f70ee47,a68cb1a8-f641-4810-b608-ad66a32f058a,2023-05-04 00:47:58,Chargeback,Direction sister war marriage firm let paper.
0028aae9-8f37-43fd-92a2-55632af645b9,82f5133f-1083-49c2-8a45-f6fc6064dca9,2023-05-06 01:12:23,Chargeback,Drug throughout available.
364f81ae-f7e4-4c88-8ee8-b57fd72425bf,3cdacd9a-633d-4082-87a6-822b30bb46d8,2023-05-29 22:52:35,Suspicious Activity,Police hour these ago.
f700458a-4bdb-407e-b760-b776f12ca46c,b69121ad-0d7c-46b5-8556-ddf0fe154354,2023-01-26 17:33:16,Suspicious Activity,Receive enter later thus.
5fa608fc-3ca8-428f-9b7d-6cae9b83c99b,2411fa8b-e01b-4205-ad1a-d5a9fe5be54a,2023-04-19 19:15:41,Chargeback,Protect television reality true like keep in.
8400dc48-3301-4f6f-ae33-785a030f6dcd,93cf21a6-759f-4639-b833-6b7dd118eb88,2023-01-10 09:41:59,Suspicious Activity,Police sell first face brother entire.
a5b2789f-7cdb-4c76-a4a4-513239cb06da,163ba72c-8337-4015-b81d-c239187cdc1d,2023-07-20 18:57:25,Chargeback,Million material south speech now plan culture early.
9e162dc9-92c7-44e6-9bd1-6e9dcc498aab,2d36b8f8-1564-4d86-a8e6-881e39034cec,2023-05-30 22:10:13,Chargeback,Fear recent check service.
c5e9a788-156e-4200-9993-c08770e67e9d,c0a233b5-f3a2-48b8-b55f-034bbc284c31,2023-03-16 06:52:05,Suspicious Activity,Too almost idea often economic upon.
041cccfe-aa08-4cfb-8236-97b43a2cd9d7,fdc889db-672e-405f-a522-f84c8c17e7b5,2023-03-01 10:47:55,Chargeback,Inside conference offer continue edge.
3af404c4-b8b6-4416-bd43-0876203e3cfc,7f503615-b55e-4dff-85ae-9feaa5ff3836,2023-01-22 18:10:58,Chargeback,Son more size design difference job ten from.
1a05e5a3-6316-42c1-bf56-172d70f48c06,6ea19ffa-8ee7-468d-9a3f-d1fb957e5740,2023-06-07 03:58:10,Suspicious Activity,Line save character certain be paper.
e3e4902f-7931-466c-a625-315dae9658e4,0abacc67-5a70-4542-bf3b-a0aadb43426f,2023-06-06 02:48:19,Chargeback,Several answer fill and.
38261e25-7f99-44d7-a4d9-b23e59557ce5,cfc157e0-574f-4573-afdf-1afdf40f9e20,2023-06-09 18:04:15,Chargeback,Pass throw somebody shoulder mean.
ef330449-2b5c-4776-87d4-2a4599434b27,7d49b65d-462b-438a-a84c-b1450f89abe9,2023-04-30 03:22:41,Suspicious Activity,After participant area job president because check how.
043508d5-486c-4f7b-ba3f-e322730a5f42,35c7200d-ea4c-4543-91a7-f4708ff246f0,2023-07-20 12:30:14,Chargeback,These treatment economic idea according feeling physical.
d3cd8204-d8a2-4180-9f52-c61babedb725,85fdee5e-4980-418f-8c8c-2b90dab627ec,2023-04-01 06:17:09,Suspicious Activity,Page friend view key father protect huge statement.
5be27cac-7154-45c2-afd9-dd8de5978bf5,db51d7a2-03c4-4d71-afd4-ee727e593bbf,2023-02-18 11:26:33,Suspicious Activity,Relate bill common wide point simple arrive.
08596694-f4ca-481a-9efe-86dae90522a9,b0a7df2f-4d52-455c-b052-9318a2c005f0,2023-05-16 14:40:04,Chargeback,Trial represent so final that training ever.
d906b3fe-7e45-441e-a214-6796452acc72,464b5987-2555-469d-a865-4d46fb0ff8b1,2023-01-07 04:30:47,Chargeback,Choice month easy impact heavy present deal.
e3ab2785-dd7e-4b65-9289-2fba4b21f537,425e1fb5-c6dc-4097-939a-8971064791dd,2023-05-28 04:52:29,Chargeback,Eye school benefit argue vote seat control.
26fe5d5d-33a7-4efd-8b10-0d11b4937512,bb304450-0c15-40b2-95ad-e99ed327e294,2023-01-08 14:44:05,Suspicious Activity,Strategy teach interesting coach leg account.
671ecc04-0f4e-4869-8f4a-ffba618a8832,029b63f1-61a7-46a7-ad31-cdf766e1f486,2023-05-21 12:10:07,Chargeback,Near church return image study although.
be04138d-c657-45dd-8f39-ba55498b26cb,d4c842f8-225e-4ef2-a7fd-d9345aef730d,2023-06-11 21:21:52,Chargeback,Upon oil middle notice drug now raise.
1fcca301-19be-42ad-921b-31c9fbe5cf8a,6b96a499-dd55-4360-89cf-25a1fd601e05,2023-04-01 08:22:22,Chargeback,Position visit but west woman.
850e3f20-dedc-4ef6-bc87-e02d2dc50a66,c1942b12-3643-4f2f-a2d3-d3499596d9bb,2023-06-29 08:34:54,Chargeback,Whole offer suggest party experience gas subject stage.
05b8b806-5d56-433b-9301-84871aebbe38,d88c2654-3e1d-4f50-a54c-c117c4c17066,2023-07-25 03:14:58,Suspicious Activity,Reveal important commercial wall listen direction.
12a83d7c-b970-4243-9d8c-6399d5d10059,63e03f5d-78a5-4731-861d-d31861ccd724,2023-02-24 04:13:58,Suspicious Activity,Management far control enough year capital.
7c1a9781-eea0-4d8a-a5f0-97fd6e6167f8,852bd6f2-f9d0-4096-b98f-940877564913,2023-04-25 20:13:27,Suspicious Activity,Nearly drive business always finally two.
9dcf22a5-b872-45a3-8618-be08e52371fe,6e325bb2-2490-41b4-9cce-29e16be57a6b,2023-05-04 05:23:59,Suspicious Activity,Them culture money cost court stock white.
29da092d-3178-4056-972b-9a963db0e2d4,f35aac69-7ea1-4b1b-a05e-872ac05824be,2023-06-09 06:16:28,Chargeback,Small family too.
eda2ce35-f944-494e-a7de-385c028f87dd,4c6046e0-61df-410f-ac82-af571ad48541,2023-07-21 06:57:39,Chargeback,Marriage series area daughter.
d0b33aad-d211-454b-9360-ae59aaee9f6e,7e61a915-1a70-4654-a237-83663e56c986,2023-01-06 05:03:30,Suspicious Activity,Bank couple agency campaign suggest.
2f3d4020-bce4-4bb1-92f5-031eaeae280c,b2052501-5143-4252-9df9-3675c244f8c4,2023-01-03 00:58:23,Chargeback,Only just happy power act understand.
43037f16-d192-4a73-b84a-b1ea79deb3e8,a2ed85db-6383-46f4-8ee0-70f1c87739db,2023-06-18 02:16:14,Suspicious Activity,Type him here likely scientist plant.
73005921-24d1-4d85-a5f7-dff258adb2a8,c4269fa7-7692-4ab4-b8db-cfda1e053676,2023-06-26 11:08:14,Suspicious Activity,Two mission and light.
7fd18a0f-78d2-4e6e-8971-76a961a35415,e68a23fd-e869-4285-8caf-413d87fcbe77,2023-05-21 00:59:54,Chargeback,Everybody body truth design light.
5fdd2dcf-6121-455b-88a3-8c52a5571600,80987efe-e82e-48f9-9de2-b047fd5d864d,2023-05-31 19:10:03,Suspicious Activity,May begin big Mrs purpose.
176d5c4a-8375-4c67-b936-65776209b8aa,a3dc886f-726f-412e-ab51-3a7cc3f5206a,2023-01-24 01:06:37,Suspicious Activity,Machine stuff possible keep like culture.
48155daa-ff2c-4306-b56f-98b51d0d3d86,c72c5beb-7983-4060-bebb-adc2516d0eb2,2023-04-15 01:55:22,Chargeback,Not people ahead total trade move science enter.
816a2e89-0fd9-4da0-b921-40f3c5b5639c,7c105ea1-70e2-4a1a-aa27-6d23f29e9001,2023-04-09 20:26:48,Chargeback,Actually down system service north practice.
08b3d4bc-ca17-4533-ac98-828f990f2fe3,721b3c42-d1a7-4a0c-ac5a-53e1567c751f,2023-03-08 16:10:33,Suspicious Activity,Financial particular increase line artist.
58a4ddc4-bdad-4bb7-ad48-1c7d11261869,c5bc4e47-9866-4560-bc9b-8e23f4ca5e19,2023-04-19 23:37:09,Suspicious Activity,Position wife less enter in save use.
0702391f-d000-47dd-9e33-6c41c9bcc8be,90ac3033-14e4-420c-ade9-1b9b60abf09c,2023-07-31 08:06:15,Chargeback,Sport and box night.
392a4f7d-756b-4e7d-b7f1-6a2f308d97d8,0826d1ea-1039-47e6-acdd-42195a78555e,2023-02-26 16:30:40,Suspicious Activity,Party nation require fast.
cc3e17a3-e78b-42bd-b747-9b9d9a198fbd,1080b5b3-d491-4aca-b462-83cefb955059,2023-07-24 19:51:37,Suspicious Activity,Space sister girl myself require word.
db2c201f-bee5-4410-9c80-8e5a18faea9e,a1872313-246f-497d-a2f3-78befd90e880,2023-07-26 10:17:15,Chargeback,Old range through level little care.
