Fraud Alert ID,Suspicious Transaction ID,Alert Date,Alert Type,Alert Description
f827a435-f032-4556-89bc-6b3d7862dd16,49fc9c67-fcc5-4315-9f03-ed3e4c41ed32,2023-08-29 16:04:41,Suspicious Activity,Cause take model listen where admit.
5ee85eb6-7d10-4dec-9c2f-0a02fb298953,cd2703da-eee1-482d-ba9b-ee880bc67d24,2023-01-19 17:31:23,Suspicious Activity,Shake assume quite hundred central education civil.
3a256fb5-038e-402a-b98f-8cb271b2f2f7,6c718aa5-ff86-45f0-9919-e5e35eda86e9,2023-02-14 19:38:38,Suspicious Activity,Affect dark imagine thank follow.
d08617b3-3735-495a-b825-2a9fdc87ff06,e3af6877-0663-401e-8b5a-7c6edacba29e,2023-07-25 14:13:34,Suspicious Activity,Throughout night consider budget.
2bd2c13a-c40b-48c8-a1c7-fd7968c8371f,b4313be5-ec03-44eb-ba55-20cbf39dbe67,2023-06-03 20:20:47,Suspicious Activity,Too experience others.
68c66ac1-a783-41ca-b011-d1972064caaa,a69a8540-75fe-4fd6-a4d8-6678106e2106,2023-08-03 01:11:03,Chargeback,Question season black free Mrs there thus sell.
dcf38073-ae9b-4283-be91-a2ef9296867d,26c32b7b-c3ed-439c-8204-af80eb31f028,2023-07-04 01:25:04,Suspicious Activity,Debate next from window page.
5ca6b74c-48a2-4500-b166-8facec623c9d,eea1f18c-4c7f-4617-bb71-a5c7cb5b64ae,2023-01-28 00:01:09,Chargeback,Identify factor smile something suffer.
16f22815-1312-4a5b-8149-0c9dedb4f4a1,9809991b-b9e7-4281-9478-a023954710b1,2023-06-28 06:29:49,Suspicious Activity,Subject drop wish Democrat real.
5d7d6e70-25b6-4709-9846-cb6d1f8d2830,4f7d4870-ff43-4d82-bbfc-6dc78baac8aa,2023-08-21 01:16:13,Chargeback,Personal go seem direction morning watch.
fc066c2b-b36d-4464-ba84-8d442ae80770,cadc4a79-9185-48e9-91c3-3a77be77a68a,2023-06-24 23:41:15,Chargeback,Food mouth road poor realize week pay nation.
c3888b57-53c2-4dbb-a837-874ab18efd05,fb9933ce-9ac3-4479-aaef-6c56be8818e8,2023-07-05 02:41:21,Chargeback,Inside as conference environmental might we.
08aeaf2d-8f39-40d1-a750-d79a0e70de7b,13a8a76b-ca42-4ba3-b8cf-d8d9859d26c3,2023-03-02 06:47:15,Suspicious Activity,Travel car ability animal speak.
7b548edc-05bb-41b1-9b11-ed2258410b04,d873f5bc-5933-4b97-913a-9c2fee984f0f,2023-05-13 02:59:31,Chargeback,White develop assume treat movement role face.
499a5410-b7fd-46ad-85ff-913ef1f40fa1,38fba3b0-e616-437f-8e4c-4bfd8ac8f0c5,2023-03-24 12:56:38,Suspicious Activity,Low letter political research system.
6345495e-7184-4efa-9753-509868bd69e0,51873507-dd6d-4da1-be39-77b8d75f95e0,2023-01-03 15:20:05,Chargeback,Join service type compare growth.
218e37ec-9a15-47d4-b698-e638c2bf0a57,9e0a93a9-4a8a-494c-99ed-67b26237c90a,2023-08-22 16:51:47,Suspicious Activity,Purpose expert remain.
53641220-d1a4-42bd-8022-ab4655496750,2f354c2e-8ef2-401f-bb48-6c59d2179c72,2023-01-22 11:53:28,Chargeback,Common which act cultural too.
d9fa1f6d-7b3c-4026-b19b-559532bea31b,da43bbd2-9337-4579-b7dc-be5d351e140d,2023-06-12 00:45:10,Chargeback,Entire actually across may.
f05f7357-7c47-40fd-a854-b83c84872d25,2ce226e3-1e65-4e1b-b0fa-ea9a585a6db9,2023-01-16 15:38:07,Suspicious Activity,Security black life.
7486c5d2-3899-4074-8d9b-577f86479234,9bee5f21-8d4f-4bb2-866e-1277872be916,2023-08-28 19:15:58,Suspicious Activity,Himself own thus.
3fbdff2e-ecf2-4497-b032-df26ae9c2a27,79750eea-97e2-4079-9a9b-32cb4f3667d7,2023-01-06 06:50:27,Suspicious Activity,Concern yet long believe.
58a3cacd-1c89-4af9-8c3e-160b44d5e010,e8e9c534-083a-45fa-b631-c3b2f96c555e,2023-04-13 01:39:18,Chargeback,Event short test describe.
d9a56f49-85b4-4d87-8873-095d4e921776,036dfb33-b5e2-4eea-a940-2cca634b6198,2023-06-04 01:29:16,Chargeback,Hundred become approach behind.
1b39bf3d-637c-4647-953e-7827d10f13e3,ae3406da-7110-4641-b5ae-fce9b271f734,2023-07-16 20:04:42,Suspicious Activity,After control nearly relationship foot budget.
5a52e428-73d2-49ae-b705-1db12f0d8152,995788ec-9c5c-468b-83e4-56cddab3b409,2023-02-24 11:42:26,Suspicious Activity,Back agree occur these nothing phone.
9390bb40-897f-47cc-9562-b9b705d7b527,ade1fc6d-4cd0-43ec-a5ae-d93f91e9b676,2023-07-25 06:54:09,Chargeback,Investment current senior never because eat skill since.
29ccd859-cd0f-46c7-8f3e-127b4df2f97b,42677e52-ee2f-4347-9b27-2abcc488c1dd,2023-03-09 10:56:02,Suspicious Activity,Identify technology develop ago.
9dfef7d3-397c-4057-8696-118a1d089df5,a3b5c710-5981-4fd6-a2b2-0180d108a032,2023-08-17 02:09:53,Suspicious Activity,Smile which skin make church protect.
91e99c40-263c-404d-a4fe-ee03ca0ccc1e,bd9408e7-4575-486c-8378-c51b41f2aeeb,2023-04-11 16:02:19,Suspicious Activity,Party choice real culture series wish four for.
d51d12eb-7356-4fd5-8c30-af1aaf621ab4,fab6744e-9076-44a1-8693-21adea255517,2023-02-03 17:27:01,Chargeback,Address agent now him eye here.
bb287a3e-bace-404c-81ea-b9c4b603a5df,b164ee30-fe82-42bf-a979-054c81ccfd00,2023-06-30 10:02:23,Chargeback,Word base point business.
99358ac0-78c7-4f60-8789-dc8fe55b7b0e,6b329e22-1813-49d6-a44a-84852283e8cb,2023-06-06 05:25:12,Suspicious Activity,Mother win think born.
4dbfa21a-05e0-47fe-aa81-e4c61f47b327,3a17db24-c0bd-4601-bb9d-36f1faf9906c,2023-01-15 04:49:25,Chargeback,You fast couple scene.
fba8a42b-c4f6-4894-be31-97da03df4d4f,097390cd-40f4-485e-a0cb-0fa31520f447,2023-05-20 13:48:40,Suspicious Activity,Onto grow audience rise relate foot.
d2535ced-0a64-44a9-8be8-9e94bf5a7fb7,6f450c00-0629-4833-a3fe-179081c6fa4a,2023-02-10 12:49:26,Suspicious Activity,Particularly mention crime guy type position environment rich.
a0fd147f-d249-4e0f-82cf-f70fbeb9fd1b,7c578f95-ed41-4be0-88b9-ce7e89f0f05d,2023-03-09 02:05:36,Chargeback,Institution include star concern only.
4ef81a0a-569e-44a1-bec1-2317a15fe72b,ff4aea14-982f-44c2-bf4f-3cfab74b8832,2023-02-02 08:02:25,Chargeback,Shoulder hold sport situation message television way.
96fe0e9e-4519-4fa8-bb58-1583a6cff45c,146f1076-4524-4d6f-ad71-ce769182536c,2023-01-19 13:22:22,Suspicious Activity,Ready paper else music think alone.
8472e80a-4425-4b7b-a3b8-52f3c070ba3e,6dd45d11-1cc2-45d0-8649-3009d76368de,2023-01-08 13:45:42,Suspicious Activity,Everyone it bar someone general themselves.
1f3e08ba-ce9d-4403-a8b2-eb3eeb34afd1,4580274c-7c1e-4b73-9aff-0e01753362d6,2023-07-01 22:23:22,Chargeback,Rise old more war whose.
1f22e1f0-0372-4ab5-8780-93120267291f,59bc420f-cb91-44bf-a745-5264a72f72c2,2023-07-07 20:20:15,Chargeback,Program address about play moment very street.
e0140ad2-6e1e-46ef-a858-783d357107d1,1a325cd1-76c4-41ee-b66d-c93e2d2f8d9f,2023-08-17 02:50:56,Chargeback,Door start foot real magazine if beautiful.
f08151ad-2251-40c4-8d1c-3d68a910ce5b,28ceab92-9362-4dd1-bf3d-64e87a6a7ad8,2023-05-29 06:07:02,Chargeback,His wish beat method really position decide.
ee4308f3-b4a2-4ade-a795-26596caad935,4752f3f0-a137-4d77-ae9d-91d56e996fcb,2023-06-19 01:17:01,Suspicious Activity,Say at sing white population.
7defc36d-3bce-40d0-a187-5587ae23f531,5dd4e44f-6869-494f-b9ce-1ad47797a0d0,2023-03-21 01:33:08,Chargeback,Along laugh hair exactly above although.
44691d22-2289-4053-94f1-30de77a1f429,93669e37-35c0-4886-914e-4a5f9443cd74,2023-08-16 16:29:22,Suspicious Activity,Trial clear three happy doctor.
2efd0bb8-7999-4af2-9682-8fe85630bfe5,feaedb4a-cb1a-4996-96a8-c4d3c5d2e714,2023-07-05 16:34:36,Suspicious Activity,Finish participant when protect either.
7ffaf3e5-c2d1-4c94-a76f-ccf2af3e6a85,a3c7a00c-728f-444f-8925-4c6a79a64153,2023-04-04 16:06:07,Chargeback,Walk crime bill.
b8d9a6e7-d51a-437e-9bb4-0a9a09fc0888,87727d30-ae34-4326-9311-ccb7d90d9451,2023-02-01 01:03:50,Suspicious Activity,One man purpose population agency point amount site.
e4aad1ac-8e64-4062-bba0-9c7309c6653a,e6330557-7559-401b-98d6-6dc97b5dd6c3,2023-01-06 13:24:25,Chargeback,Participant force training former population.
0117eac5-1a9c-4f65-99f5-927f44e80a69,fb82e2e9-f850-4f04-adbb-605709c0042b,2023-07-25 02:51:30,Chargeback,North culture response before letter.
89e31ec0-e8e3-491f-8e6f-76f0acdf64b7,d5d1ec97-a36e-463f-aeaa-2424f17de80b,2023-03-15 15:58:53,Suspicious Activity,Guess rate scene result federal within.
34933c09-9331-4c52-9d98-5a24eaddd9b5,64c95766-82ef-45e8-8186-94ca89bf1e67,2023-01-02 20:44:26,Suspicious Activity,Mr politics know center Republican step society.
413fdbf8-7bec-4e98-8d3c-450c3e6c8629,e68546dc-d20d-42dc-b124-f6ca70a4c605,2023-08-02 19:01:47,Suspicious Activity,Hit money explain.
bcf9f167-68f7-46a0-b4bd-b2f20c51411a,a6f76f39-1ff0-40f2-9fcb-4a805d391d86,2023-05-01 22:03:42,Suspicious Activity,President drug future.
7a705472-7b5b-49fb-b80b-b6c310232382,52ff467b-52da-4bd2-80c1-25dc8156e918,2023-06-05 01:07:02,Chargeback,Century daughter player again about daughter lose.
bc7b2ee1-8e9f-4eff-bde0-cf6047de089c,f4fcad67-a2e8-4865-8578-23d69c4bd8d6,2023-03-19 11:03:09,Chargeback,Edge car decade dream thus term risk.
3ab63049-68c1-4822-9a32-f686feafd43d,b4dcea12-491b-4f3f-ac83-9d9780db21a4,2023-04-07 04:42:49,Suspicious Activity,Beautiful tell control agency investment.
5df4a670-8872-4f85-bb41-c6dcf950fb7e,0c2c955d-52a1-4086-9f6c-4d9eb1743692,2023-03-07 09:53:44,Suspicious Activity,Decade old moment.
d89d3614-eca8-421d-a5e8-dc89214f83cb,2fb4634e-010e-429e-a294-da3e0e65395c,2023-04-21 08:09:24,Chargeback,Choice he future commercial test ever.
07544dc7-3525-4da0-b1c9-c5ec776dc128,b1f26143-a8ee-40d7-a066-f19633f48f9f,2023-07-07 03:10:04,Chargeback,Figure remain represent law material development.
0844d103-5a0f-43c2-a3f2-f237f14abef3,566e6fdb-94fd-45fa-b477-898127487e1c,2023-03-15 08:21:55,Suspicious Activity,Employee although recognize quickly hold about hard manage.
6bee66ba-836c-43f2-bcd7-79f94b7b4370,6968c487-be55-483f-9eec-5a495c9a0fa2,2023-01-29 10:17:15,Chargeback,Score morning beat night though month picture.
c77f867d-088d-4e79-9a59-68f7e5f5d824,3e05ca08-c784-4dc6-96b7-d1ac0a3a522b,2023-07-16 17:25:17,Chargeback,Box mouth on fly article.
676feee9-7a7f-4487-a8d6-b2988e9c6eb6,d621f2bc-9c72-4aa0-9d43-f164517e2e87,2023-07-03 11:25:31,Chargeback,Among carry economic collection claim stay.
20920457-1d1c-47ed-88d1-0de59789afc7,97f6d12d-e473-4cea-91aa-77e399e0c11d,2023-03-19 08:04:55,Suspicious Activity,Short letter change general and.
3f19401a-1fcd-4c57-98b3-08886e3f6876,f04e8f17-86c8-4acf-b404-07af5a9b1bd6,2023-01-14 13:00:53,Suspicious Activity,All final sport car hour must draw turn.
3ed911d9-d154-4778-8022-710b3a460eff,1ebd8680-10f3-48cb-a2df-7e1b77679e94,2023-06-29 01:20:33,Chargeback,Half machine reach ever.
0ff25ea5-7f86-4ccc-9f9a-c0f6224b4ccf,9f5b3c86-0547-4b38-bf4f-952fe11389bb,2023-08-24 15:36:56,Suspicious Activity,Arrive write south establish enjoy several.
1abcfbc3-a69d-404e-81d7-a2e2988115c1,3b66084b-c1fd-4425-ad29-d83b64b87c0d,2023-01-29 21:41:35,Suspicious Activity,Wear north a woman their good total.
f01138e9-6b3b-4e5c-a861-d824743c398c,8592f89d-3822-4d1b-a491-125d87a21889,2023-06-03 11:23:57,Suspicious Activity,Military sport really huge answer say money.
e1dcc160-5eef-465e-bb0e-ce9f3cacf9e9,09dfe83a-db96-4b29-8464-d6c368d443e6,2023-04-20 08:34:47,Chargeback,Guy bank identify travel city water thus.
145072f6-fff6-4141-ba2c-d8b1f50356a5,13eb6235-9d6c-42b7-b8cd-920a5de65cfc,2023-08-14 06:11:01,Chargeback,Toward meet itself agent page.
a43a0169-e318-4626-9e37-460d1d02fec5,10b77a04-736c-44cc-b904-84d6470523da,2023-01-28 16:03:27,Suspicious Activity,Do attorney heart difference worry analysis natural.
0cf3b971-d842-4637-a71c-d77e82210694,4fe643c5-071a-4db4-97db-d3bcc3e82f51,2023-04-28 17:37:33,Suspicious Activity,Run rich serious result peace sit service.
d0657e5f-b373-4c5a-9ac9-9a944598b5d1,ba0497ea-a6c3-45bf-8712-00f585e9524a,2023-01-04 00:27:56,Chargeback,Property station send side difficult learn.
90dc5e29-6dfc-4015-bc29-48e7a2fd14f8,d4d3ad56-847d-4411-b4c4-c32566c99a10,2023-07-07 23:45:12,Suspicious Activity,Compare rise speak many measure car.
f8c66803-c922-413d-998a-6f0476984fb8,0183046f-3514-4dd7-b8b2-626daa0c3de3,2023-03-02 21:28:16,Chargeback,Letter assume identify get water station.
3f2310db-2741-4ae3-8e45-ed950efe8a92,6810abab-6164-49bc-b205-b861b22044cb,2023-01-05 16:55:42,Suspicious Activity,Choose drop network act apply serious.
9be10ee4-0298-4d65-9f40-bdb92cd64f75,9c8a5967-45ca-42a0-b8e6-d121ba85ad45,2023-08-20 09:53:00,Chargeback,Important reality add hear player.
11ea8a9d-2aee-4085-8827-3ae9e14d1e0b,c02842c9-2949-490c-8770-2ca52def22fa,2023-02-04 06:44:41,Chargeback,Sense then at soon technology.
8d2be8b9-0f74-42e5-af7a-4d7317c20c6b,c2927652-2503-40f8-8c88-ba1eea943afb,2023-04-20 19:01:47,Suspicious Activity,Seven design might matter.
